orthogroup	partner_species	reference_species	reference_id	partner_id	category	has_reference_model	has_partner_model	reference_primary	partner_primary	reference_seqid	reference_start	reference_end	reference_strand	reference_rank	partner_seqid	partner_start	partner_end	partner_strand	partner_rank	local_support	collinear_orientation	is_collinear	collinear_block_id	collinear_block_size	reference_cds_ok	partner_cds_ok	ka	ks	kaks	kaks_method	aligned_codons	aa_identity	status	reference_cds_len	partner_cds_len	is_collinear_bool
OG0002776	Vitis_vinifera	Liriodendron_chinense	Lchi15709	XP_002282300.3	background	True	True	Lchi15709	rna-XM_002282264.4	chr5	40824551	40842705	+	899	NC_012007.3	3065975	3068769	-	904	2	1	True	block_2	3	False	False							missing_cds			True
OG0011438	Vitis_vinifera	Liriodendron_chinense	Lchi02796	XP_002280431.1	background	True	True	Lchi02796	rna-XM_002280395.3	chr5	62816010	62819814	-	1276	NC_012014.3	20444813	20447623	-	3790	3	1	True	block_2	5	False	False							missing_cds			True
OG0005649	Vitis_vinifera	Liriodendron_chinense	Lchi06749	XP_002263864.2	background	True	True	Lchi06749	rna-XM_002263828.3	chr6	1908251	1929345	+	56	NC_012010.3	23600987	23604308	-	3801	2	-1	True	block_1	3	False	False							missing_cds			True
OG0014563	Vitis_vinifera	Liriodendron_chinense	Lchi12003	XP_010651377.1	background	True	True	Lchi12003	rna-XM_010653075.2	chr6	9027200	9061984	-	305	NC_012012.3	765582	767725	-	153	2	1	True	block_1	3	False	True							missing_cds			True
OG0004151	Vitis_vinifera	Liriodendron_chinense	Lchi07796	XP_002273012.1	background	True	True	Lchi07796	rna-XM_002272976.4	chr6	61141218	61149583	-	1411	NC_012014.3	10896591	10902936	+	1143	3	-1	True	block_4	4	False	False							missing_cds			True
OG0016237	Vitis_vinifera	Liriodendron_chinense	Lchi19666	XP_010648388.1	background	True	True	Lchi19666	rna-XM_010650086.2	chr7	4507834	4508309	+	147	NC_012010.3	1553587	1554633	-	452	3	-1	True	block_1	4	True	True	0.3267176206245765	1.5063905452693378	0.21688772652656316	ML	111.0	0.5855855855855856	ok	333.0	348.0	True
OG0004165	Vitis_vinifera	Liriodendron_chinense	Lchi17562	XP_002267296.2	background	True	True	Lchi17562	rna-XM_002267260.4	chr7	24533835	24541750	-	504	NC_012008.3	4732516	4736635	+	1382	3	-1	True	block_1	4	False	False							missing_cds			True
OG0007099	Vitis_vinifera	Liriodendron_chinense	Lchi20221	XP_002282210.1	background	True	True	Lchi20221	rna-XM_002282174.4	chr8	3727681	3746116	-	110	NC_012014.3	21027179	21034331	+	3983	6	-1	True	block_2	7	False	False							missing_cds			True
OG0001926	Vitis_vinifera	Liriodendron_chinense	Lchi06606	XP_019072368.1	candidate_core	True	True	Lchi06606	rna-XM_019216823.1	chr8	46827177	46828743	+	868	NC_012008.3	2410593	2413853	-	745	3	-1	True	block_2	4	False	False							missing_cds			True
OG0020578	Zea_mays	Liriodendron_chinense	Lchi12929	XP_008651629.1	background	True	True	Lchi12929	rna-XM_008653407.4	chr1	8677655	8681125	-	256	NC_050102.1	163212691	163229496	+	7318	2	-1	True	block_1	4	False	False							missing_cds			True
OG0008071	Zea_mays	Liriodendron_chinense	Lchi12931	NP_001288448.1	background	True	True	Lchi12931	rna-NM_001301519.1	chr1	8712631	8732094	+	258	NC_050102.1	163145222	163147525	-	7316	3	-1	True	block_1	4	False	False							missing_cds			True
OG0004317	Zea_mays	Liriodendron_chinense	Lchi12932	XP_008653164.1	background	True	True	Lchi12932	rna-XM_008654942.3	chr1	8733214	8739111	-	259	NC_050102.1	163138784	163141622	+	7312	3	-1	True	block_1	4	False	False							missing_cds			True
OG0007772	Zea_mays	Liriodendron_chinense	Lchi12938	NP_001167880.1	background	True	True	Lchi12938	rna-NM_001174409.2	chr1	8970594	8971685	-	265	NC_050102.1	162833582	162834826	+	7297	2	-1	True	block_1	4	True	True	0.5434310701644046	16.632619422000193	0.03267260894850999	ML	187.0	0.4375	ok	561.0	672.0	True
OG0005936	Zea_mays	Liriodendron_chinense	Lchi21720	NP_001145288.1	background	True	True	Lchi21720	rna-NM_001151816.1	chr1	10651724	10694010	+	323	NC_050096.1	41866660	41867713	-	3343	2	-1	True	block_1	3	False	True							missing_cds			True
OG0008253	Zea_mays	Liriodendron_chinense	Lchi21727	NP_001169464.1	background	True	True	Lchi21727	rna-NM_001175993.1	chr1	10986888	11005435	-	330	NC_050096.1	41805569	41815138	-	3334	2	-1	True	block_1	3	False	False							missing_cds			True
OG0013470	Zea_mays	Liriodendron_chinense	Lchi21729	NP_001150360.1	background	True	True	Lchi21729	rna-NM_001156888.2	chr1	11036945	11037672	-	332	NC_050096.1	41704254	41705530	-	3332	2	-1	True	block_1	3	False	False							missing_cds			True
OG0000219	Zea_mays	Liriodendron_chinense	Lchi13428	NP_001338723.1	candidate_core	True	True	Lchi13428	rna-NM_001351794.1	chr1	14824717	14863569	-	439	NC_050102.1	160873504	160881618	+	7110	2	-1	True	block_2	3	False	False							missing_cds			True
OG0003752	Zea_mays	Liriodendron_chinense	Lchi13419	NP_001105208.1	candidate_core	True	True	Lchi13419	rna-NM_001111738.1	chr1	15512271	15557453	+	448	NC_050102.1	160750506	160765985	-	7104	2	-1	True	block_2	3	False	False							missing_cds			True
OG0008285	Zea_mays	Liriodendron_chinense	Lchi13411	NP_001130074.1	background	True	True	Lchi13411	rna-NM_001136602.1	chr1	15850160	15866055	-	455	NC_050102.1	160529271	160538819	-	7099	2	-1	True	block_2	3	False	False							missing_cds			True
OG0010328	Zea_mays	Liriodendron_chinense	Lchi15876	NP_001347482.1	background	True	True	Lchi15876	rna-NM_001360553.1	chr18	4117920	4157009	+	116	NC_050096.1	38480174	38491775	+	3068	2	1	True	block_1	3	False	False							missing_cds			True
OG0006046	Zea_mays	Liriodendron_chinense	Lchi15879	NP_001142885.1	background	True	True	Lchi15879	rna-NM_001149413.1	chr18	4170633	4175335	-	119	NC_050096.1	38493371	38494577	-	3072	2	1	True	block_1	3	True	True	0.3502569218810583	4.623008505187073	0.07576384977186731	ML	166.0	0.5393939393939394	ok	498.0	495.0	True
OG0012368	Zea_mays	Liriodendron_chinense	Lchi15883	NP_001141185.1	background	True	True	Lchi15883	rna-NM_001147713.1	chr18	4327229	4335029	+	123	NC_050096.1	38545846	38550079	+	3074	2	1	True	block_1	3	False	False							missing_cds			True
OG0011278	Zea_mays	Liriodendron_chinense	Lchi10263	NP_001308931.1	candidate_core	True	True	Lchi10263	rna-NM_001322002.1	chr3	71340087	71384035	-	1630	NC_050098.1	170570173	170579259	+	6975	2	1	True	block_1	3	False	False							missing_cds			True
OG0009635	Zea_mays	Liriodendron_chinense	Lchi10266	NP_001145103.1	background	True	True	Lchi10266	rna-NM_001151631.2	chr3	71477580	71481206	-	1633	NC_050098.1	170683658	170698091	-	6980	2	1	True	block_1	3	False	False							missing_cds			True
OG0013562	Zea_mays	Liriodendron_chinense	Lchi10272	XP_008676175.2	background	True	True	Lchi10272	rna-XM_008677953.3	chr3	71748227	71764415	-	1639	NC_050098.1	170815388	170817537	-	6985	2	1	True	block_1	3	True	True	0.3654602458624354	27.850983606925446	0.013121987037167326	ML	583.0	0.5330812854442344	ok	1749.0	1647.0	True
OG0016105	Zea_mays	Liriodendron_chinense	Lchi11293	XP_008650527.1	background	True	True	Lchi11293	rna-XM_008652305.4	chr4	31507108	31523814	-	723	NC_050096.1	6190933	6192997	-	582	3	1	True	block_1	4	True	True	0.5494536587864207	22.639487042832393	0.024269704421610402	ML	138.0	0.456	ok	414.0	459.0	True
OG0005898	Zea_mays	Liriodendron_chinense	Lchi11285	NP_001168398.1	background	True	True	Lchi11285	rna-NM_001174927.2	chr4	31830152	31888353	-	731	NC_050096.1	6200075	6204592	-	587	3	1	True	block_1	4	False	False							missing_cds			True
OG0014552	Zea_mays	Liriodendron_chinense	Lchi11284	NP_001309891.1	background	True	True	Lchi11284	rna-NM_001322962.1	chr4	32030274	32033682	+	732	NC_050096.1	6228749	6230568	-	592	3	1	True	block_1	4	True	False							missing_cds			True
OG0014381	Zea_mays	Liriodendron_chinense	Lchi11275	NP_001151620.1	background	True	True	Lchi11275	rna-NM_001158148.2	chr4	32939751	33029819	+	740	NC_050096.1	6249536	6254215	-	596	3	1	True	block_1	4	False	False							missing_cds			True
OG0006095	Zea_mays	Liriodendron_chinense	Lchi02249	NP_001334052.1	background	True	True	Lchi02249	rna-NM_001347123.1	chr4	90628796	90658089	+	1853	NC_050096.1	17934453	17942218	+	1709	2	1	True	block_2	3	False	False							missing_cds			True
OG0006170	Zea_mays	Liriodendron_chinense	Lchi02251	NP_001131566.1	background	True	True	Lchi02251	rna-NM_001138094.1	chr4	90761015	90787612	+	1855	NC_050096.1	18080694	18085186	+	1722	2	1	True	block_2	3	False	False							missing_cds			True
OG0003993	Zea_mays	Liriodendron_chinense	Lchi02264	XP_008651756.1	candidate_core	True	True	Lchi02264	rna-XM_008653534.3	chr4	90955873	90960231	+	1868	NC_050096.1	18169743	18175522	+	1725	2	1	True	block_2	3	False	False							missing_cds			True
OG0012770	Zea_mays	Liriodendron_chinense	Lchi14033	XP_008653366.1	background	True	True	Lchi14033	rna-XM_008655144.4	chr4	98269721	98273639	-	2117	NC_050102.1	176260045	176262189	-	8675	2	1	True	block_1	3	False	True							missing_cds			True
OG0013731	Zea_mays	Liriodendron_chinense	Lchi14029	NP_001167823.1	background	True	True	Lchi14029	rna-NM_001174352.1	chr4	98390525	98409757	+	2121	NC_050102.1	176339163	176350124	+	8682	2	1	True	block_1	3	False	False							missing_cds			True
OG0014498	Zea_mays	Liriodendron_chinense	Lchi14019	NP_001149773.1	background	True	True	Lchi14019	rna-NM_001156301.2	chr4	98569364	98587520	+	2131	NC_050102.1	176398855	176404778	+	8688	2	1	True	block_1	3	False	False							missing_cds			True
OG0008448	Zea_mays	Liriodendron_chinense	Lchi14263	NP_001346325.1	background	True	True	Lchi14263	rna-NM_001359396.1	chr4	100004640	100015271	-	2182	NC_050105.1	73843871	73847150	+	2709	2	-1	True	block_1	3	False	False							missing_cds			True
OG0012684	Zea_mays	Liriodendron_chinense	Lchi14265	XP_008662801.1	background	True	True	Lchi14265	rna-XM_008664579.3	chr4	100046785	100080447	+	2184	NC_050105.1	73834113	73843879	-	2707	2	-1	True	block_1	3	False	False							missing_cds			True
OG0004124	Zea_mays	Liriodendron_chinense	Lchi14266	NP_001143804.2	background	True	True	Lchi14266	rna-NM_001150332.2	chr4	100085378	100092603	-	2185	NC_050105.1	73831199	73832970	+	2705	2	-1	True	block_1	3	False	False							missing_cds			True
OG0011301	Zea_mays	Liriodendron_chinense	Lchi02802	NP_001146570.1	background	True	True	Lchi02802	rna-NM_001153098.1	chr5	62618765	62622333	-	1270	NC_050102.1	128664790	128666943	+	4959	2	-1	True	block_1	3	False	False							missing_cds			True
OG0008451	Zea_mays	Liriodendron_chinense	Lchi02794	NP_001145385.1	background	True	True	Lchi02794	rna-NM_001151913.2	chr5	62871229	62888646	+	1278	NC_050102.1	128326052	128327843	+	4949	2	-1	True	block_1	3	False	True							missing_cds			True
OG0002500	Zea_mays	Liriodendron_chinense	Lchi02790	NP_001140882.1	background	True	True	Lchi02790	rna-NM_001147410.1	chr5	63009227	63022312	+	1282	NC_050102.1	128021865	128023080	-	4943	2	-1	True	block_1	3	False	True							missing_cds			True
OG0010280	Zea_mays	Liriodendron_chinense	Lchi12053	NP_001150809.2	background	True	True	Lchi12053	rna-NM_001157337.2	chr6	7702746	7706825	+	256	NC_050096.1	270792237	270796701	+	14654	2	1	True	block_1	3	True	True	0.4085237156909039	13.58184930481331	0.030078651774329876	ML	277.0	0.5761316872427984	ok	831.0	753.0	True
OG0000433	Zea_mays	Liriodendron_chinense	Lchi12046	NP_001136893.1	background	True	True	Lchi12046	rna-NM_001143421.2	chr6	7936031	7939677	-	263	NC_050096.1	271099932	271102931	+	14672	2	1	True	block_1	3	False	True							missing_cds			True
OG0013583	Zea_mays	Liriodendron_chinense	Lchi12039	NP_001337901.1	candidate_core	True	True	Lchi12039	rna-NM_001350972.1	chr6	8107635	8117147	-	270	NC_050096.1	271105228	271107244	+	14674	2	1	True	block_1	3	False	False							missing_cds			True
OG0006968	Zea_mays	Liriodendron_chinense	Lchi05656	NP_001132036.1	background	True	True	Lchi05656	rna-NM_001138564.2	chr6	27412598	27413833	-	869	NC_050098.1	229440416	229443079	+	11735	2	-1	True	block_2	3	False	False							missing_cds			True
OG0006917	Zea_mays	Liriodendron_chinense	Lchi05673	NP_001151509.1	candidate_core	True	True	Lchi05673	rna-NM_001158037.2	chr6	27839254	27844153	+	886	NC_050098.1	229375390	229379610	-	11731	2	-1	True	block_2	3	False	False							missing_cds			True
OG0005194	Zea_mays	Liriodendron_chinense	Lchi05675	XP_008675465.1	background	True	True	Lchi05675	rna-XM_008677243.2	chr6	27884662	27891828	-	888	NC_050098.1	229372285	229375523	+	11729	2	-1	True	block_2	3	False	False							missing_cds			True
