Orthogroup	source	in_orthofinder_single_copy_list	Castanea_mollissima	Cunninghamia_lanceolata_CULA	Liquidambar_formosana	Liriodendron_chinense	Picea_abies	Quercus_suber	Vitis_vinifera
OG0012808	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.07G054500	Cula__CULA01G03080	Lf__L1049_015658	Lc__Lchi02184	Pa__MA_25773g0010	Qs__XP_023929846.1	Vv__XP_002271347.1
OG0012810	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.07G058000	Cula__CULA03G03280	Lf__L1049_003248	Lc__Lchi14033	Pa__MA_99688g0010	Qs__XP_023879943.1	Vv__XP_002266648.2
OG0012812	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.07G072900	Cula__CULA01G58920	Lf__L1049_015005	Lc__Lchi13021	Pa__MA_126568g0010	Qs__XP_023878034.2	Vv__XP_002268313.1
OG0012813	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.07G087000	Cula__CULA01G59530	Lf__L1049_014784	Lc__Lchi13892	Pa__MA_6168g0010	Qs__XP_023914898.1	Vv__XP_002267727.1
OG0012814	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.07G090000	Cula__CULA10G42730	Lf__L1049_014930	Lc__Lchi30889	Pa__MA_10435712g0010	Qs__XP_023905170.1	Vv__XP_002271696.1
OG0012816	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.07G093200	Cula__CULA02G24860	Lf__L1049_014592	Lc__Lchi15946	Pa__MA_8610718g0010	Qs__XP_023903330.2	Vv__XP_019074684.1
OG0012817	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.07G108400	Cula__CULA11G00320	Lf__L1049_015218	Lc__Lchi08968	Pa__MA_26026g0010	Qs__XP_023904618.1	Vv__XP_002284886.1
OG0012818	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.07G111200	Cula__CULA07G22760	Lf__L1049_014430	Lc__Lchi13981	Pa__MA_10735g0010	Qs__XP_065631373.1	Vv__XP_002284741.1
OG0012819	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.07G113900	Cula__CULA06G50480	Lf__L1049_014840	Lc__Lchi23627	Pa__MA_10432416g0010	Qs__XP_023928795.1	Vv__XP_002281086.1
OG0012822	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.07G122900	Cula__CULA06G02280	Lf__L1049_015276	Lc__Lchi24274	Pa__MA_30192g0010	Qs__XP_023912998.2	Vv__XP_019074377.1
OG0012824	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.07G126700	Cula__CULA07G22880	Lf__L1049_014500	Lc__Lchi02747	Pa__MA_10434231g0010	Qs__XP_023915490.1	Vv__XP_002274534.1
OG0012825	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.07G130400	Cula__CULA04G39880	Lf__L1049_015695	Lc__Lchi29168	Pa__MA_9346021g0010	Qs__XP_023884370.1	Vv__XP_002268617.1
OG0012831	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.07G155800	Cula__CULA07G14620	Lf__L1049_015238	Lc__Lchi23597	Pa__MA_845170g0010	Qs__XP_065618277.1	Vv__XP_002282206.1
OG0012833	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.07G164900	Cula__CULA08G46420	Lf__L1049_014823	Lc__Lchi11284	Pa__MA_10427407g0010	Qs__XP_023921676.1	Vv__XP_002283038.1
OG0012834	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.07G168200	Cula__CULA06G52010	Lf__L1049_015135	Lc__Lchi17958	Pa__MA_10436596g0010	Qs__XP_023890797.2	Vv__NP_001267910.1
OG0012836	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.08G005900	Cula__CULA01G82780	Lf__L1049_019327	Lc__Lchi30801	Pa__MA_3403026g0010	Qs__XP_023900711.1	Vv__XP_002278780.1
OG0012838	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.08G010700	Cula__CULA07G49240	Lf__L1049_005860	Lc__Lchi08777	Pa__MA_104746g0010	Qs__XP_023872256.1	Vv__XP_002281668.1
OG0012840	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.08G014400	Cula__CULA07G30090	Lf__L1049_005926	Lc__Lchi15692	Pa__MA_648g0010	Qs__XP_023921940.1	Vv__XP_002279311.2
OG0012844	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.08G033400	Cula__CULA10G21910	Lf__L1049_013210	Lc__Lchi28612	Pa__MA_10426806g0010	Qs__XP_023876236.2	Vv__XP_002284705.2
OG0012846	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.08G037000	Cula__CULA01G46920	Lf__L1049_013953	Lc__Lchi23410	Pa__MA_10031662g0010	Qs__XP_065629460.1	Vv__XP_010651069.1
OG0012851	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.08G051800	Cula__CULA08G13780	Lf__L1049_013418	Lc__Lchi12843	Pa__MA_806g0020	Qs__XP_023924705.2	Vv__XP_019076105.1
OG0012854	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.08G070100	Cula__CULA11G09140	Lf__L1049_013228	Lc__Lchi07395	Pa__MA_110556g0010	Qs__XP_023912615.1	Vv__XP_002268576.1
OG0012856	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.08G077200	Cula__CULA09G11220	Lf__L1049_014081	Lc__Lchi19390	Pa__MA_25177g0010	Qs__XP_023921505.1	Vv__XP_010651140.1
OG0012857	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.08G080100	Cula__CULA04G38350	Lf__L1049_013421	Lc__Lchi30881	Pa__MA_10432986g0010	Qs__XP_023923868.1	Vv__XP_002285095.1
OG0012858	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.08G080800	Cula__CULA10G05910	Lf__L1049_013980	Lc__Lchi05370	Pa__MA_88006g0010	Qs__XP_065616736.1	Vv__XP_002285130.1
OG0012859	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.08G081200	Cula__CULA10G02600	Lf__L1049_013556	Lc__Lchi08142	Pa__MA_876698g0010	Qs__XP_023926867.1	Vv__XP_002285144.1
OG0012860	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.08G081900	Cula__CULA07G21530	Lf__L1049_013883	Lc__Lchi19008	Pa__MA_87729g0010	Qs__XP_065616334.1	Vv__XP_002285170.1
OG0012864	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.08G102300	Cula__CULA11G32650	Lf__L1049_019164	Lc__Lchi20371	Pa__MA_99242g0010	Qs__XP_023928221.1	Vv__XP_002280404.1
OG0012865	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.08G103300	Cula__CULA03G30920	Lf__L1049_018472	Lc__Lchi08084	Pa__MA_8503g0010	Qs__XP_023928213.1	Vv__XP_010651534.1
OG0012866	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.08G105000	Cula__CULA05G28270	Lf__L1049_013782	Lc__Lchi13087	Pa__MA_10435902g0010	Qs__XP_023886403.2	Vv__XP_002265210.1
OG0012867	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.08G111200	Cula__CULA07G03210	Lf__L1049_013501	Lc__Lchi15477	Pa__MA_8767694g0010	Qs__XP_023875978.1	Vv__XP_002274311.1
OG0012868	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.08G111600	Cula__CULA07G04890	Lf__L1049_012994	Lc__Lchi20532	Pa__MA_10436339g0010	Qs__XP_023875997.2	Vv__XP_002274210.1
OG0012871	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.08G115100	Cula__CULA10G27820	Lf__L1049_013214	Lc__Lchi21837	Pa__MA_100758g0010	Qs__XP_023908363.1	Vv__XP_002270388.1
OG0012872	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.08G116200	Cula__CULA05G54720	Lf__L1049_013390	Lc__Lchi31435	Pa__MA_10427295g0010	Qs__XP_023890907.1	Vv__XP_002270926.1
OG0012873	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.08G118900	Cula__CULA05G32470	Lf__L1049_013368	Lc__Lchi17428	Pa__MA_88369g0010	Qs__XP_065634458.1	Vv__XP_002269920.2
OG0012875	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.08G131700	Cula__CULA01G40970	Lf__L1049_019172	Lc__Lchi31267	Pa__MA_59883g0010	Qs__XP_023927302.1	Vv__XP_002285744.1
OG0012876	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.08G137600	Cula__CULA06G29820	Lf__L1049_019219	Lc__Lchi06245	Pa__MA_10428618g0010	Qs__XP_023903428.1	Vv__XP_002285621.1
OG0012877	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.08G138200	Cula__CULA03G74980	Lf__L1049_018675	Lc__Lchi19167	Pa__MA_10427857g0010	Qs__XP_023903448.2	Vv__XP_019076177.1
OG0012880	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.08G143700	Cula__CULA10G17910	Lf__L1049_018051	Lc__Lchi05721	Pa__MA_404300g0010	Qs__XP_023874873.1	Vv__XP_010651351.1
OG0012883	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.08G157400	Cula__CULA10G20370	Lf__L1049_018822	Lc__Lchi22408	Pa__MA_10430192g0020	Qs__XP_023922355.1	Vv__XP_002285411.1
OG0012887	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.08G175500	Cula__CULA08G48200	Lf__L1049_006873	Lc__Lchi16332	Pa__MA_10432507g0010	Qs__XP_065631703.1	Vv__XP_002284469.1
OG0012888	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.08G180400	Cula__CULA01G59690	Lf__L1049_021982	Lc__Lchi01549	Pa__MA_8968397g0010	Qs__XP_023929556.1	Vv__XP_002269816.1
OG0012889	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.08G181200	Cula__CULA01G14380	Lf__L1049_022691	Lc__Lchi01558	Pa__MA_925722g0010	Qs__XP_023894083.1	Vv__XP_002271306.1
OG0012893	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.09G025200	Cula__CULA09G25620	Lf__L1049_007527	Lc__Lchi08184	Pa__MA_320479g0010	Qs__XP_023924938.1	Vv__XP_002281642.1
OG0012894	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.09G027200	Cula__CULA07G02580	Lf__L1049_009122	Lc__Lchi14460	Pa__MA_10434537g0010	Qs__XP_023900810.1	Vv__XP_002281908.2
OG0012898	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.09G032800	Cula__CULA07G25290	Lf__L1049_009285	Lc__Lchi20421	Pa__MA_196874g0010	Qs__XP_023925819.1	Vv__XP_002269130.1
OG0012900	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.09G041600	Cula__CULA07G07410	Lf__L1049_008941	Lc__Lchi10420	Pa__MA_6787038g0010	Qs__XP_023879546.1	Vv__XP_002264435.1
OG0012903	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.09G045500	Cula__CULA09G14990	Lf__L1049_008571	Lc__Lchi29930	Pa__MA_10431194g0010	Qs__XP_023894767.1	Vv__XP_002283448.1
OG0012906	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.09G055700	Cula__CULA09G16640	Lf__L1049_008256	Lc__Lchi22467	Pa__MA_10043134g0010	Qs__XP_065636082.1	Vv__XP_002282010.2
OG0012907	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.09G061100	Cula__CULA05G33570	Lf__L1049_014106	Lc__Lchi16829	Pa__MA_8350g0010	Qs__XP_023886518.2	Vv__XP_002266103.2
OG0012909	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.09G064000	Cula__CULA03G73720	Lf__L1049_008093	Lc__Lchi19174	Pa__MA_95771g0010	Qs__XP_023919928.2	Vv__XP_002274655.1
OG0012910	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.09G067100	Cula__CULA08G00160	Lf__L1049_009025	Lc__Lchi15884	Pa__MA_10431240g0010	Qs__XP_023906766.1	Vv__XP_002277594.1
OG0012911	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.09G067200	Cula__CULA08G23910	Lf__L1049_008122	Lc__Lchi15883	Pa__MA_34573g0010	Qs__XP_023906791.1	Vv__XP_002277660.1
OG0012912	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.09G073200	Cula__CULA01G16170	Lf__L1049_007632	Lc__Lchi10633	Pa__MA_69689g0010	Qs__XP_065619278.1	Vv__XP_010654154.1
OG0012913	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.09G076000	Cula__CULA04G62780	Lf__L1049_008537	Lc__Lchi29903	Pa__MA_10426376g0010	Qs__XP_023893464.1	Vv__XP_002263823.1
OG0012915	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.09G079500	Cula__CULA06G13720	Lf__L1049_007786	Lc__Lchi28174	Pa__MA_194736g0010	Qs__XP_023919929.1	Vv__XP_002271217.1
OG0012917	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.09G090200	Cula__CULA03G01070	Lf__L1049_009035	Lc__Lchi07783	Pa__MA_61260g0010	Qs__XP_023923306.2	Vv__XP_002268056.2
OG0012921	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.09G106400	Cula__CULA09G19160	Lf__L1049_009406	Lc__Lchi18297	Pa__MA_10436153g0010	Qs__XP_023900682.2	Vv__XP_002264531.1
OG0012923	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.09G120000	Cula__CULA02G10300	Lf__L1049_007450	Lc__Lchi06226	Pa__MA_29076g0010	Qs__XP_023919052.1	Vv__XP_002275225.2
OG0012924	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.09G121100	Cula__CULA06G32870	Lf__L1049_007748	Lc__Lchi06840	Pa__MA_87543g0010	Qs__XP_023907336.1	Vv__XP_002282707.1
OG0012928	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.09G127200	Cula__CULA03G71320	Lf__L1049_009231	Lc__Lchi20228	Pa__MA_867493g0010	Qs__XP_065633161.1	Vv__XP_003632714.1
OG0012929	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.09G128300	Cula__CULA06G56120	Lf__L1049_008330	Lc__Lchi12029	Pa__MA_10187020g0010	Qs__XP_023889257.1	Vv__XP_002276836.3
OG0012930	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.09G128600	Cula__CULA06G50790	Lf__L1049_008617	Lc__Lchi00646	Pa__MA_10006126g0010	Qs__XP_065637856.1	Vv__XP_002276799.1
OG0012931	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.09G132500	Cula__CULA05G10880	Lf__L1049_008103	Lc__Lchi19924	Pa__MA_13984g0020	Qs__XP_065636441.1	Vv__XP_002269768.2
OG0012933	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.09G145200	Cula__CULA01G76320	Lf__L1049_009466	Lc__Lchi23896	Pa__MA_478623g0010	Qs__XP_023892425.1	Vv__XP_019076972.1
OG0012935	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.09G150200	Cula__CULA08G36010	Lf__L1049_007661	Lc__Lchi26515	Pa__MA_10434442g0010	Qs__XP_023914943.2	Vv__XP_010653973.1
OG0012936	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.09G152900	Cula__CULA03G20110	Lf__L1049_008199	Lc__Lchi30543	Pa__MA_962052g0010	Qs__XP_065621550.1	Vv__XP_002273524.1
OG0012938	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.09G158900	Cula__CULA07G55680	Lf__L1049_013716	Lc__Lchi05209	Pa__MA_10427387g0010	Qs__XP_065639069.1	Vv__XP_010661810.1
OG0012939	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.09G173500	Cula__CULA03G28160	Lf__L1049_007680	Lc__Lchi32968	Pa__MA_108278g0010	Qs__XP_023922908.1	Vv__NP_001268078.1
OG0012940	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.09G174400	Cula__CULA06G31560	Lf__L1049_008813	Lc__Lchi12073	Pa__MA_141733g0010	Qs__XP_023916320.1	Vv__XP_002283838.1
OG0012941	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G001000	Cula__CULA11G29690	Lf__L1049_023095	Lc__Lchi08352	Pa__MA_7867764g0010	Qs__XP_023905318.1	Vv__XP_002274688.1
OG0012943	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.10G002200	Cula__CULA08G48390	Lf__L1049_022743	Lc__Lchi08363	Pa__MA_25488g0010	Qs__XP_065634628.1	Vv__XP_019080543.1
OG0012947	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G019700	Cula__CULA09G37330	Lf__L1049_006619	Lc__Lchi14673	Pa__MA_58673g0010	Qs__XP_023880985.1	Vv__XP_019075040.1
OG0012948	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.10G020100	Cula__CULA11G23440	Lf__L1049_022505	Lc__Lchi01223	Pa__MA_10433169g0010	Qs__XP_023923538.1	Vv__XP_010663311.1
OG0012952	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.10G026000	Cula__CULA06G44860	Lf__L1049_027149	Lc__Lchi05942	Pa__MA_79205g0010	Qs__XP_023893482.1	Vv__XP_002280752.1
OG0012957	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.10G031500	Cula__CULA04G44520	Lf__L1049_027169	Lc__Lchi19226	Pa__MA_21657g0010	Qs__XP_065619195.1	Vv__XP_002279644.2
OG0012958	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G032000	Cula__CULA11G27780	Lf__L1049_027207	Lc__Lchi19229	Pa__MA_118288g0010	Qs__XP_023912170.1	Vv__XP_002282850.1
OG0012959	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.10G035900	Cula__CULA03G76580	Lf__L1049_022670	Lc__Lchi19268	Pa__MA_14497g0010	Qs__XP_023873255.1	Vv__NP_001268081.1
OG0012961	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G037200	Cula__CULA11G30890	Lf__L1049_014025	Lc__Lchi04205	Pa__MA_89401g0010	Qs__XP_065630805.1	Vv__XP_002282298.1
OG0012963	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G038100	Cula__CULA09G42630	Lf__L1049_023163	Lc__Lchi01399	Pa__MA_944918g0010	Qs__XP_023924856.1	Vv__XP_002273584.1
OG0012964	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G042500	Cula__CULA07G34560	Lf__L1049_022414	Lc__Lchi06051	Pa__MA_30073g0010	Qs__XP_023916462.2	Vv__XP_003635126.1
OG0012965	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.10G043800	Cula__CULA07G02670	Lf__L1049_022753	Lc__Lchi01475	Pa__MA_10268104g0010	Qs__XP_065631884.1	Vv__XP_002269360.1
OG0012966	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G044200	Cula__CULA11G19770	Lf__L1049_022188	Lc__Lchi01478	Pa__MA_10433567g0010	Qs__XP_065636215.1	Vv__XP_002270066.1
OG0012967	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G044400	Cula__CULA10G35870	Lf__L1049_022499	Lc__Lchi01481	Pa__MA_450713g0010	Qs__XP_065631124.1	Vv__XP_002266460.2
OG0012970	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G049300	Cula__CULA01G78410	Lf__L1049_006916	Lc__Lchi23486	Pa__MA_10431292g0020	Qs__XP_023873662.1	Vv__XP_003635686.2
OG0012971	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G050900	Cula__CULA08G45380	Lf__L1049_012433	Lc__Lchi17555	Pa__MA_10430778g0010	Qs__XP_065637853.1	Vv__XP_002267811.1
OG0012973	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G053100	Cula__CULA06G28670	Lf__L1049_006475	Lc__Lchi04863	Pa__MA_1048g0020	Qs__XP_023927241.1	Vv__XP_002266380.1
OG0012975	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G058800	Cula__CULA09G39470	Lf__L1049_005750	Lc__Lchi04936	Pa__MA_10430078g0010	Qs__XP_065625321.1	Vv__XP_002282656.1
OG0012977	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.10G066500	Cula__CULA07G35160	Lf__L1049_003830	Lc__Lchi00136	Pa__MA_10434422g0010	Qs__XP_023927308.1	Vv__XP_002278510.1
OG0012980	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G075300	Cula__CULA08G19160	Lf__L1049_004051	Lc__Lchi12039	Pa__MA_256353g0010	Qs__XP_023902204.1	Vv__XP_002272980.1
OG0012981	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.10G075500	Cula__CULA06G38420	Lf__L1049_004251	Lc__Lchi12045	Pa__MA_99741g0010	Qs__XP_065621105.1	Vv__XP_010651968.1
OG0012982	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.10G075700	Cula__CULA06G32750	Lf__L1049_005059	Lc__Lchi00625	Pa__MA_3551g0010	Qs__XP_023888556.1	Vv__XP_002278246.1
OG0012983	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G077200	Cula__CULA10G19000	Lf__L1049_004159	Lc__Lchi19755	Pa__MA_307070g0010	Qs__XP_023872838.1	Vv__XP_002275066.1
OG0012986	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.10G078100	Cula__CULA11G25710	Lf__L1049_005451	Lc__Lchi17302	Pa__MA_135045g0010	Qs__XP_023872850.1	Vv__XP_002272463.2
OG0012988	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.10G085700	Cula__CULA05G31490	Lf__L1049_004374	Lc__Lchi14526	Pa__MA_10429234g0010	Qs__XP_023903405.1	Vv__XP_002270390.1
OG0012992	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.10G098200	Cula__CULA01G13130	Lf__L1049_018389	Lc__Lchi17477	Pa__MA_1985g0010	Qs__XP_065622894.1	Vv__XP_002284484.1
OG0012993	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.10G100700	Cula__CULA09G45370	Lf__L1049_019185	Lc__Lchi00991	Pa__MA_10318227g0010	Qs__XP_023903479.1	Vv__XP_019074718.1
OG0012994	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G101100	Cula__CULA09G45020	Lf__L1049_018805	Lc__Lchi00984	Pa__MA_7575400g0010	Qs__XP_023903487.1	Vv__XP_002284059.1
OG0012995	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.10G101700	Cula__CULA09G35690	Lf__L1049_018479	Lc__Lchi08873	Pa__MA_10433607g0010	Qs__XP_023914117.2	Vv__XP_002284012.1
OG0012998	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.10G106800	Cula__CULA03G75380	Lf__L1049_003818	Lc__Lchi04565	Pa__MA_10427501g0010	Qs__XP_023894615.2	Vv__XP_010649587.1
OG0012999	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G108200	Cula__CULA05G19170	Lf__L1049_005342	Lc__Lchi00315	Pa__MA_107548g0010	Qs__XP_023921445.1	Vv__XP_010652194.1
OG0013000	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G108700	Cula__CULA10G05710	Lf__L1049_019108	Lc__Lchi04590	Pa__MA_10435990g0010	Qs__XP_065636194.1	Vv__XP_002268380.1
OG0013002	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G113300	Cula__CULA01G72980	Lf__L1049_004778	Lc__Lchi00345	Pa__MA_10429244g0010	Qs__XP_023884123.1	Vv__XP_002264804.1
OG0013004	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.10G118500	Cula__CULA10G24100	Lf__L1049_013035	Lc__Lchi08683	Pa__MA_10429393g0010	Qs__XP_023886324.2	Vv__XP_010648467.1
OG0013006	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G125900	Cula__CULA09G35750	Lf__L1049_001397	Lc__Lchi10759	Pa__MA_24099g0010	Qs__XP_065623482.1	Vv__XP_010656785.1
OG0013007	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.10G126100	Cula__CULA07G27440	Lf__L1049_005967	Lc__Lchi24158	Pa__MA_10434151g0010	Qs__XP_065623478.1	Vv__XP_002279641.1
OG0013009	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.10G140600	Cula__CULA08G42790	Lf__L1049_025562	Lc__Lchi03011	Pa__MA_10434812g0010	Qs__XP_023912102.1	Vv__XP_010664280.1
OG0013010	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G141600	Cula__CULA03G26840	Lf__L1049_026225	Lc__Lchi03030	Pa__MA_10434506g0010	Qs__XP_023904545.1	Vv__XP_010664299.1
OG0013013	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.10G167600	Cula__CULA06G49950	Lf__L1049_026915	Lc__Lchi20006	Pa__MA_232471g0010	Qs__XP_023892367.1	Vv__XP_010652377.1
OG0013016	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.10G180700	Cula__CULA03G36490	Lf__L1049_004021	Lc__Lchi13354	Pa__MA_7932540g0010	Qs__XP_065621549.1	Vv__XP_002281875.1
OG0013017	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G181700	Cula__CULA07G09610	Lf__L1049_003673	Lc__Lchi13365	Pa__MA_179388g0010	Qs__XP_023924175.2	Vv__XP_002275636.1
OG0013020	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.11G008200	Cula__CULA06G45430	Lf__L1049_005511	Lc__Lchi21265	Pa__MA_10437275g0010	Qs__XP_065622946.1	Vv__XP_010645098.1
OG0013022	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.11G031900	Cula__CULA10G09030	Lf__L1049_022875	Lc__Lchi21053	Pa__MA_74177g0010	Qs__XP_065632944.1	Vv__XP_002266045.2
OG0013023	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.11G034600	Cula__CULA10G01750	Lf__L1049_022809	Lc__Lchi11176	Pa__MA_519118g0010	Qs__XP_023915893.1	Vv__XP_002271727.1
OG0013026	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.11G053200	Cula__CULA07G51930	Lf__L1049_027393	Lc__Lchi32173	Pa__MA_815900g0010	Qs__XP_023924768.1	Vv__XP_002273201.1
OG0013029	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.11G061000	Cula__CULA01G36500	Lf__L1049_014091	Lc__Lchi08611	Pa__MA_10431963g0010	Qs__XP_023876942.1	Vv__XP_002263519.1
OG0013030	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.11G061600	Cula__CULA02G37730	Lf__L1049_014335	Lc__Lchi08603	Pa__MA_10008335g0010	Qs__XP_023876952.1	Vv__XP_019081108.1
OG0013032	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.11G069200	Cula__CULA04G42650	Lf__L1049_013089	Lc__Lchi27071	Pa__MA_10437069g0010	Qs__XP_023871129.1	Vv__XP_002275513.1
OG0013033	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.11G069700	Cula__CULA08G31380	Lf__L1049_013611	Lc__Lchi13165	Pa__MA_10431245g0010	Qs__XP_023874212.1	Vv__XP_002275425.2
