Orthogroup	source	in_orthofinder_single_copy_list	Castanea_mollissima	Cunninghamia_lanceolata_CULA	Liquidambar_formosana	Liriodendron_chinense	Picea_abies	Quercus_suber	Vitis_vinifera
OG0012931	one_per_species_in_Orthogroups	yes	CmMahoganyH2.09G132500.1.v1.1	CULA05G10880.1	KAK9289941.1	Lchi19924	MA_13984g0020	XP_065636441.1	XP_002269768.2
OG0012933	one_per_species_in_Orthogroups	no	CmMahoganyH2.09G145200.1.v1.1	CULA01G76320.2	KAK9291277.1	Lchi23896	MA_478623g0010	XP_023892425.1	XP_019076972.1
OG0012935	one_per_species_in_Orthogroups	yes	CmMahoganyH2.09G150200.1.v1.1	CULA08G36010.1	KAK9289506.1	Lchi26515	MA_10434442g0010	XP_023914943.2	XP_010653973.1
OG0012936	one_per_species_in_Orthogroups	yes	CmMahoganyH2.09G152900.1.v1.1	CULA03G20110.1	KAK9290036.1	Lchi30543	MA_962052g0010	XP_065621550.1	XP_002273524.1
OG0012938	one_per_species_in_Orthogroups	yes	CmMahoganyH2.09G158900.3.v1.1	CULA07G55680.1	KAK9280031.1	Lchi05209	MA_10427387g0010	XP_065639069.1	XP_010661810.1
OG0012939	one_per_species_in_Orthogroups	yes	CmMahoganyH2.09G173500.1.v1.1	CULA03G28160.1	KAK9289525.1	Lchi32968	MA_108278g0010	XP_023922908.1	NP_001268078.1
OG0012940	one_per_species_in_Orthogroups	yes	CmMahoganyH2.09G174400.1.v1.1	CULA06G31560.1	KAK9290640.1	Lchi12073	MA_141733g0010	XP_023916320.1	XP_002283838.1
OG0012941	one_per_species_in_Orthogroups	no	CmMahoganyH2.10G001000.1.v1.1	CULA11G29690.1	KAK9275824.1	Lchi08352	MA_7867764g0010	XP_023905318.1	XP_002274688.1
OG0012943	one_per_species_in_Orthogroups	yes	CmMahoganyH2.10G002200.1.v1.1	CULA08G48390.1	KAK9275476.1	Lchi08363	MA_25488g0010	XP_065634628.1	XP_019080543.1
OG0012947	one_per_species_in_Orthogroups	no	CmMahoganyH2.10G019700.1.v1.1	CULA09G37330.1	KAK9277080.1	Lchi14673	MA_58673g0010	XP_023880985.1	XP_019075040.1
OG0012948	one_per_species_in_Orthogroups	yes	CmMahoganyH2.10G020100.1.v1.1	CULA11G23440.1	KAK9275243.1	Lchi01223	MA_10433169g0010	XP_023923538.1	XP_010663311.1
OG0012952	one_per_species_in_Orthogroups	yes	CmMahoganyH2.10G026000.1.v1.1	CULA06G44860.2	KAK9266890.1	Lchi05942	MA_79205g0010	XP_023893482.1	XP_002280752.1
OG0012957	one_per_species_in_Orthogroups	yes	CmMahoganyH2.10G031500.1.v1.1	CULA04G44520.1	KAK9266910.1	Lchi19226	MA_21657g0010	XP_065619195.1	XP_002279644.2
OG0012958	one_per_species_in_Orthogroups	no	CmMahoganyH2.10G032000.1.v1.1	CULA11G27780.1	KAK9266948.1	Lchi19229	MA_118288g0010	XP_023912170.1	XP_002282850.1
OG0012959	one_per_species_in_Orthogroups	yes	CmMahoganyH2.10G035900.1.v1.1	CULA03G76580.1	KAK9275406.1	Lchi19268	MA_14497g0010	XP_023873255.1	NP_001268081.1
OG0012961	one_per_species_in_Orthogroups	no	CmMahoganyH2.10G037200.1.v1.1	CULA11G30890.1	KAK9280337.1	Lchi04205	MA_89401g0010	XP_065630805.1	XP_002282298.1
OG0012963	one_per_species_in_Orthogroups	no	CmMahoganyH2.10G038100.1.v1.1	CULA09G42630.2	KAK9275889.1	Lchi01399	MA_944918g0010	XP_023924856.1	XP_002273584.1
OG0012964	one_per_species_in_Orthogroups	no	CmMahoganyH2.10G042500.1.v1.1	CULA07G34560.2	KAK9275155.1	Lchi06051	MA_30073g0010	XP_023916462.2	XP_003635126.1
OG0012965	one_per_species_in_Orthogroups	yes	CmMahoganyH2.10G043800.1.v1.1	CULA07G02670.2	KAK9275486.1	Lchi01475	MA_10268104g0010	XP_065631884.1	XP_002269360.1
OG0012966	one_per_species_in_Orthogroups	no	CmMahoganyH2.10G044200.1.v1.1	CULA11G19770.1	KAK9274933.1	Lchi01478	MA_10433567g0010	XP_065636215.1	XP_002270066.1
OG0012967	one_per_species_in_Orthogroups	no	CmMahoganyH2.10G044400.1.v1.1	CULA10G35870.1	KAK9275237.1	Lchi01481	MA_450713g0010	XP_065631124.1	XP_002266460.2
OG0012970	one_per_species_in_Orthogroups	no	CmMahoganyH2.10G049300.1.v1.1	CULA01G78410.1	KAK9277373.1	Lchi23486	MA_10431292g0020	XP_023873662.1	XP_003635686.2
OG0012971	one_per_species_in_Orthogroups	no	CmMahoganyH2.10G050900.1.v1.1	CULA08G45380.1	KAK9266229.1	Lchi17555	MA_10430778g0010	XP_065637853.1	XP_002267811.1
OG0012973	one_per_species_in_Orthogroups	no	CmMahoganyH2.10G053100.1.v1.1	CULA06G28670.1	KAK9276937.1	Lchi04863	MA_1048g0020	XP_023927241.1	XP_002266380.1
OG0012975	one_per_species_in_Orthogroups	no	CmMahoganyH2.10G058800.1.v1.1	CULA09G39470.1	KAK9276219.1	Lchi04936	MA_10430078g0010	XP_065625321.1	XP_002282656.1
OG0012977	one_per_species_in_Orthogroups	yes	CmMahoganyH2.10G066500.1.v1.1	CULA07G35160.2	KAK9280939.1	Lchi00136	MA_10434422g0010	XP_023927308.1	XP_002278510.1
OG0012980	one_per_species_in_Orthogroups	no	CmMahoganyH2.10G075300.1.v1.1	CULA08G19160.1	KAK9281157.1	Lchi12039	MA_256353g0010	XP_023902204.1	XP_002272980.1
OG0012981	one_per_species_in_Orthogroups	yes	CmMahoganyH2.10G075500.1.v1.1	CULA06G38420.3	KAK9281351.1	Lchi12045	MA_99741g0010	XP_065621105.1	XP_010651968.1
OG0012982	one_per_species_in_Orthogroups	yes	CmMahoganyH2.10G075700.1.v1.1	CULA06G32750.1	KAK9282147.1	Lchi00625	MA_3551g0010	XP_023888556.1	XP_002278246.1
OG0012983	one_per_species_in_Orthogroups	no	CmMahoganyH2.10G077200.1.v1.1	CULA10G19000.1	KAK9281263.1	Lchi19755	MA_307070g0010	XP_023872838.1	XP_002275066.1
OG0012986	one_per_species_in_Orthogroups	yes	CmMahoganyH2.10G078100.1.v1.1	CULA11G25710.1	KAK9282531.1	Lchi17302	MA_135045g0010	XP_023872850.1	XP_002272463.2
OG0012988	one_per_species_in_Orthogroups	yes	CmMahoganyH2.10G085700.1.v1.1	CULA05G31490.9	KAK9281471.1	Lchi14526	MA_10429234g0010	XP_023903405.1	XP_002270390.1
OG0012992	one_per_species_in_Orthogroups	yes	CmMahoganyH2.10G098200.1.v1.1	CULA01G13130.1	KAK9273579.1	Lchi17477	MA_1985g0010	XP_065622894.1	XP_002284484.1
OG0012993	one_per_species_in_Orthogroups	yes	CmMahoganyH2.10G100700.1.v1.1	CULA09G45370.2	KAK9274371.1	Lchi00991	MA_10318227g0010	XP_023903479.1	XP_019074718.1
OG0012994	one_per_species_in_Orthogroups	no	CmMahoganyH2.10G101100.1.v1.1	CULA09G45020.1	KAK9273991.1	Lchi00984	MA_7575400g0010	XP_023903487.1	XP_002284059.1
OG0012995	one_per_species_in_Orthogroups	yes	CmMahoganyH2.10G101700.1.v1.1	CULA09G35690.2	KAK9273669.1	Lchi08873	MA_10433607g0010	XP_023914117.2	XP_002284012.1
OG0012998	one_per_species_in_Orthogroups	yes	CmMahoganyH2.10G106800.1.v1.1	CULA03G75380.1	KAK9280927.1	Lchi04565	MA_10427501g0010	XP_023894615.2	XP_010649587.1
OG0012999	one_per_species_in_Orthogroups	no	CmMahoganyH2.10G108200.1.v1.1	CULA05G19170.1	KAK9282425.1	Lchi00315	MA_107548g0010	XP_023921445.1	XP_010652194.1
OG0013000	one_per_species_in_Orthogroups	no	CmMahoganyH2.10G108700.1.v1.1	CULA10G05710.2	KAK9274294.1	Lchi04590	MA_10435990g0010	XP_065636194.1	XP_002268380.1
OG0013002	one_per_species_in_Orthogroups	no	CmMahoganyH2.10G113300.1.v1.1	CULA01G72980.1	KAK9281871.1	Lchi00345	MA_10429244g0010	XP_023884123.1	XP_002264804.1
OG0013004	one_per_species_in_Orthogroups	yes	CmMahoganyH2.10G118500.1.v1.1	CULA10G24100.2	KAK9279356.1	Lchi08683	MA_10429393g0010	XP_023886324.2	XP_010648467.1
OG0013006	one_per_species_in_Orthogroups	no	CmMahoganyH2.10G125900.1.v1.1	CULA09G35750.2	KAK9269620.1	Lchi10759	MA_24099g0010	XP_065623482.1	XP_010656785.1
OG0013007	one_per_species_in_Orthogroups	yes	CmMahoganyH2.10G126100.1.v1.1	CULA07G27440.1	KAK9276434.1	Lchi24158	MA_10434151g0010	XP_065623478.1	XP_002279641.1
OG0013009	one_per_species_in_Orthogroups	yes	CmMahoganyH2.10G140600.1.v1.1	CULA08G42790.1	KAK9269989.1	Lchi03011	MA_10434812g0010	XP_023912102.1	XP_010664280.1
OG0013010	one_per_species_in_Orthogroups	no	CmMahoganyH2.10G141600.1.v1.1	CULA03G26840.1	KAK9270643.1	Lchi03030	MA_10434506g0010	XP_023904545.1	XP_010664299.1
OG0013013	one_per_species_in_Orthogroups	yes	CmMahoganyH2.10G167600.1.v1.1	CULA06G49950.2	KAK9271325.1	Lchi20006	MA_232471g0010	XP_023892367.1	XP_010652377.1
OG0013016	one_per_species_in_Orthogroups	yes	CmMahoganyH2.10G180700.2.v1.1	CULA03G36490.4	KAK9281128.1	Lchi13354	MA_7932540g0010	XP_065621549.1	XP_002281875.1
OG0013017	one_per_species_in_Orthogroups	no	CmMahoganyH2.10G181700.1.v1.1	CULA07G09610.1	KAK9280784.1	Lchi13365	MA_179388g0010	XP_023924175.2	XP_002275636.1
OG0013020	one_per_species_in_Orthogroups	no	CmMahoganyH2.11G008200.1.v1.1	CULA06G45430.2	KAK9266675.1	Lchi21265	MA_10437275g0010	XP_065622946.1	XP_010645098.1
OG0013022	one_per_species_in_Orthogroups	no	CmMahoganyH2.11G031900.1.v1.1	CULA10G09030.2	KAK9275608.1	Lchi21053	MA_74177g0010	XP_065632944.1	XP_002266045.2
OG0013023	one_per_species_in_Orthogroups	no	CmMahoganyH2.11G034600.1.v1.1	CULA10G01750.1	KAK9275542.1	Lchi11176	MA_519118g0010	XP_023915893.1	XP_002271727.1
OG0013026	one_per_species_in_Orthogroups	yes	CmMahoganyH2.11G053200.1.v1.1	CULA07G51930.1	KAK9277836.1	Lchi32173	MA_815900g0010	XP_023924768.1	XP_002273201.1
OG0013029	one_per_species_in_Orthogroups	yes	CmMahoganyH2.11G061000.1.v1.1	CULA01G36500.1	KAK9280402.1	Lchi08611	MA_10431963g0010	XP_023876942.1	XP_002263519.1
OG0013030	one_per_species_in_Orthogroups	no	CmMahoganyH2.11G061600.1.v1.1	CULA02G37730.3	KAK9280639.1	Lchi08603	MA_10008335g0010	XP_023876952.1	XP_019081108.1
OG0013032	one_per_species_in_Orthogroups	yes	CmMahoganyH2.11G069200.1.v1.1	CULA04G42650.2	KAK9279410.1	Lchi27071	MA_10437069g0010	XP_023871129.1	XP_002275513.1
OG0013033	one_per_species_in_Orthogroups	yes	CmMahoganyH2.11G069700.1.v1.1	CULA08G31380.1	KAK9279927.1	Lchi13165	MA_10431245g0010	XP_023874212.1	XP_002275425.2
OG0013036	one_per_species_in_Orthogroups	no	CmMahoganyH2.11G081800.1.v1.1	CULA03G26760.1	KAK9265485.1	Lchi27653	MA_98882g0010	XP_023889054.1	XP_002274914.1
OG0013037	one_per_species_in_Orthogroups	no	CmMahoganyH2.11G085600.1.v1.1	CULA09G27750.1	KAK9282971.1	Lchi28140	MA_117350g0010	XP_023920165.1	XP_002264200.1
OG0013047	one_per_species_in_Orthogroups	no	CmMahoganyH2.11G134300.1.v1.1	CULA01G30890.2	KAK9273087.1	Lchi05935	MA_128287g0010	XP_065625247.1	XP_002265039.1
OG0013049	one_per_species_in_Orthogroups	yes	CmMahoganyH2.11G140500.1.v1.1	CULA01G33850.1	KAK9283233.1	Lchi01721	MA_10435992g0010	XP_023905435.1	XP_002266585.2
OG0013051	one_per_species_in_Orthogroups	yes	CmMahoganyH2.11G142900.1.v1.1	CULA08G40360.1	KAK9283120.1	Lchi26065	MA_73032g0010	XP_023892642.1	XP_002262773.1
OG0013052	one_per_species_in_Orthogroups	yes	CmMahoganyH2.11G145100.1.v1.1	CULA02G70540.1	KAK9283490.1	Lchi09415	MA_558352g0010	XP_023899062.1	XP_002264063.1
OG0013059	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G000200.1.v1.1	CULA03G34300.1	KAK9270913.1	Lchi01982	MA_176279g0010	XP_023897912.2	XP_002264295.1
OG0013061	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G006400.1.v1.1	CULA09G26640.1	KAK9270237.1	Lchi01627	MA_8806671g0010	XP_023880020.1	XP_010645864.1
OG0013062	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G011200.1.v1.1	CULA09G25140.1	KAK9271104.1	Lchi16169	MA_9287008g0010	XP_023894610.1	XP_003634942.1
OG0013063	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G012200.1.v1.1	CULA01G28000.2	KAK9270428.1	Lchi01606	MA_8887549g0010	XP_023894628.1	XP_002277122.2
OG0013066	one_per_species_in_Orthogroups	no	CmMahoganyH2.12G033200.1.v1.1	CULA10G44010.3	KAK9292028.1	Lchi05007	MA_350285g0010	XP_023912116.1	XP_002275469.2
OG0013072	one_per_species_in_Orthogroups	no	CmMahoganyH2.12G052100.1.v1.1	CULA02G01520.1	KAK9292425.1	Lchi14834	MA_259249g0010	XP_065616103.1	XP_010662680.1
OG0013073	one_per_species_in_Orthogroups	no	CmMahoganyH2.12G054100.1.v1.1	CULA07G02000.1	KAK9292297.1	Lchi17923	MA_69951g0010	XP_023899995.1	XP_002273527.1
OG0013074	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G054800.1.v1.1	CULA01G45780.1	KAK9293171.1	Lchi01157	MA_10436163g0010	XP_065628772.1	XP_002272741.1
OG0013076	one_per_species_in_Orthogroups	no	CmMahoganyH2.12G057600.1.v1.1	CULA08G23640.4	KAK9292786.1	Lchi27465	MA_9195161g0010	XP_023886849.2	XP_002272050.1
OG0013081	one_per_species_in_Orthogroups	no	CmMahoganyH2.12G073600.1.v1.1	CULA11G21480.2	KAK9271237.1	Lchi26686	MA_2267030g0010	XP_023893271.1	XP_002285702.1
OG0013084	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G097300.1.v1.1	CULA08G47410.1	KAK9272868.1	Lchi08360	MA_10434929g0010	XP_023888292.1	XP_002276966.1
OG0013086	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G116800.1.v1.1	CULA02G42080.1	KAK9270229.1	Lchi02033	MA_540763g0010	XP_023926853.1	XP_002285874.1
OG0013087	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G118300.1.v1.1	CULA05G24980.1	KAK9265803.1	Lchi04585	MA_70161g0010	XP_023892302.1	XP_002285871.1
OG0013088	one_per_species_in_Orthogroups	no	CmMahoganyH2.12G118800.1.v1.1	CULA11G02440.1	KAK9269953.1	Lchi02013	MA_102777g0010	XP_065616511.1	XP_002285868.1
OG0013090	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G121300.1.v1.1	CULA06G21540.2	KAK9270431.1	Lchi08697	MA_10426742g0010	XP_065633398.1	XP_002285859.1
OG0013091	one_per_species_in_Orthogroups	no	CmMahoganyH2.12G124800.1.v1.1	CULA08G05640.1	KAK9270547.1	Lchi01900	MA_89872g0010	XP_023921701.1	XP_010664229.1
OG0013093	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G129800.1.v1.1	CULA06G58730.1	KAK9281849.1	Lchi13242	MA_10437180g0010	XP_023875030.1	XP_002263238.1
OG0013097	one_per_species_in_Orthogroups	no	CmMahoganyH2.12G153500.1.v1.1	CULA01G47970.1	KAK9280893.1	Lchi10023	MA_99496g0010	XP_023874019.2	XP_010645307.2
OG0013098	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G156100.1.v1.1	CULA02G09570.1	KAK9281679.1	Lchi17176	MA_129475g0010	XP_065633054.1	XP_002266557.3
OG0013099	one_per_species_in_Orthogroups	no	CmMahoganyH2.12G158200.1.v1.1	CULA02G44530.1	KAK9281254.1	Lchi17205	MA_100722g0010	XP_023872427.1	XP_002263684.2
OG0013103	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G168200.1.v1.1	CULA01G64270.1	KAK9287139.1	Lchi26979	MA_111858g0010	XP_065627781.1	XP_002271890.1
OG0013104	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G171100.1.v1.1	CULA03G44780.2	KAK9281535.1	Lchi02572	MA_10430331g0010	XP_065630418.1	XP_002265905.2
