Orthogroup	source	in_orthofinder_single_copy_list	Castanea_mollissima	Cunninghamia_lanceolata_CULA	Liquidambar_formosana	Liriodendron_chinense	Picea_abies	Quercus_suber	Vitis_vinifera
OG0013030	one_per_species_in_Orthogroups	no	CmMahoganyH2.11G061600	CULA02G37730	L1049_014335	Lchi08603	MA_10008335g0010	XP_023876952.1	XP_019081108.1
OG0013032	one_per_species_in_Orthogroups	yes	CmMahoganyH2.11G069200	CULA04G42650	L1049_013089	Lchi27071	MA_10437069g0010	XP_023871129.1	XP_002275513.1
OG0013033	one_per_species_in_Orthogroups	yes	CmMahoganyH2.11G069700	CULA08G31380	L1049_013611	Lchi13165	MA_10431245g0010	XP_023874212.1	XP_002275425.2
OG0013036	one_per_species_in_Orthogroups	no	CmMahoganyH2.11G081800	CULA03G26760	L1049_025248	Lchi27653	MA_98882g0010	XP_023889054.1	XP_002274914.1
OG0013037	one_per_species_in_Orthogroups	no	CmMahoganyH2.11G085600	CULA09G27750	L1049_011196	Lchi28140	MA_117350g0010	XP_023920165.1	XP_002264200.1
OG0013047	one_per_species_in_Orthogroups	no	CmMahoganyH2.11G134300	CULA01G30890	L1049_017894	Lchi05935	MA_128287g0010	XP_065625247.1	XP_002265039.1
OG0013049	one_per_species_in_Orthogroups	yes	CmMahoganyH2.11G140500	CULA01G33850	L1049_011469	Lchi01721	MA_10435992g0010	XP_023905435.1	XP_002266585.2
OG0013051	one_per_species_in_Orthogroups	yes	CmMahoganyH2.11G142900	CULA08G40360	L1049_011351	Lchi26065	MA_73032g0010	XP_023892642.1	XP_002262773.1
OG0013052	one_per_species_in_Orthogroups	yes	CmMahoganyH2.11G145100	CULA02G70540	L1049_011736	Lchi09415	MA_558352g0010	XP_023899062.1	XP_002264063.1
OG0013059	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G000200	CULA03G34300	L1049_026500	Lchi01982	MA_176279g0010	XP_023897912.2	XP_002264295.1
OG0013061	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G006400	CULA09G26640	L1049_025814	Lchi01627	MA_8806671g0010	XP_023880020.1	XP_010645864.1
OG0013062	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G011200	CULA09G25140	L1049_026693	Lchi16169	MA_9287008g0010	XP_023894610.1	XP_003634942.1
OG0013063	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G012200	CULA01G28000	L1049_026007	Lchi01606	MA_8887549g0010	XP_023894628.1	XP_002277122.2
OG0013066	one_per_species_in_Orthogroups	no	CmMahoganyH2.12G033200	CULA10G44010	L1049_019982	Lchi05007	MA_350285g0010	XP_023912116.1	XP_002275469.2
OG0013072	one_per_species_in_Orthogroups	no	CmMahoganyH2.12G052100	CULA02G01520	L1049_020395	Lchi14834	MA_259249g0010	XP_065616103.1	XP_010662680.1
OG0013073	one_per_species_in_Orthogroups	no	CmMahoganyH2.12G054100	CULA07G02000	L1049_020261	Lchi17923	MA_69951g0010	XP_023899995.1	XP_002273527.1
OG0013074	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G054800	CULA01G45780	L1049_021159	Lchi01157	MA_10436163g0010	XP_065628772.1	XP_002272741.1
OG0013076	one_per_species_in_Orthogroups	no	CmMahoganyH2.12G057600	CULA08G23640	L1049_020766	Lchi27465	MA_9195161g0010	XP_023886849.2	XP_002272050.1
OG0013081	one_per_species_in_Orthogroups	no	CmMahoganyH2.12G073600	CULA11G21480	L1049_026827	Lchi26686	MA_2267030g0010	XP_023893271.1	XP_002285702.1
OG0013084	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G097300	CULA08G47410	L1049_003246	Lchi08360	MA_10434929g0010	XP_023888292.1	XP_002276966.1
OG0013086	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G116800	CULA02G42080	L1049_025806	Lchi02033	MA_540763g0010	XP_023926853.1	XP_002285874.1
OG0013087	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G118300	CULA05G24980	L1049_003409	Lchi04585	MA_70161g0010	XP_023892302.1	XP_002285871.1
OG0013088	one_per_species_in_Orthogroups	no	CmMahoganyH2.12G118800	CULA11G02440	L1049_025526	Lchi02013	MA_102777g0010	XP_065616511.1	XP_002285868.1
OG0013090	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G121300	CULA06G21540	L1049_026010	Lchi08697	MA_10426742g0010	XP_065633398.1	XP_002285859.1
OG0013091	one_per_species_in_Orthogroups	no	CmMahoganyH2.12G124800	CULA08G05640	L1049_026128	Lchi01900	MA_89872g0010	XP_023921701.1	XP_010664229.1
OG0013093	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G129800	CULA06G58730	L1049_004755	Lchi13242	MA_10437180g0010	XP_023875030.1	XP_002263238.1
OG0013097	one_per_species_in_Orthogroups	no	CmMahoganyH2.12G153500	CULA01G47970	L1049_003784	Lchi10023	MA_99496g0010	XP_023874019.2	XP_010645307.2
OG0013098	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G156100	CULA02G09570	L1049_004583	Lchi17176	MA_129475g0010	XP_065633054.1	XP_002266557.3
OG0013099	one_per_species_in_Orthogroups	no	CmMahoganyH2.12G158200	CULA02G44530	L1049_004150	Lchi17205	MA_100722g0010	XP_023872427.1	XP_002263684.2
OG0013103	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G168200	CULA01G64270	L1049_015550	Lchi26979	MA_111858g0010	XP_065627781.1	XP_002271890.1
OG0013104	one_per_species_in_Orthogroups	yes	CmMahoganyH2.12G171100	CULA03G44780	L1049_004438	Lchi02572	MA_10430331g0010	XP_065630418.1	XP_002265905.2
