Orthogroup	source	C_mollissima	Liriodendron_hybrid	V_vinifera	n_Cunninghamia_lanceolata_CULA	n_Liquidambar_formosana	n_Picea_abies	n_Quercus_suber
OG0013087	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G118300	Lc__Lchi04585	Vv__XP_002285871.1	1	1	1	1
OG0013088	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G118800	Lc__Lchi02013	Vv__XP_002285868.1	1	1	1	1
OG0013090	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G121300	Lc__Lchi08697	Vv__XP_002285859.1	1	1	1	1
OG0013091	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G124800	Lc__Lchi01900	Vv__XP_010664229.1	1	1	1	1
OG0013093	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G129800	Lc__Lchi13242	Vv__XP_002263238.1	1	1	1	1
OG0013097	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G153500	Lc__Lchi10023	Vv__XP_010645307.2	1	1	1	1
OG0013098	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G156100	Lc__Lchi17176	Vv__XP_002266557.3	1	1	1	1
OG0013099	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G158200	Lc__Lchi17205	Vv__XP_002263684.2	1	1	1	1
OG0013103	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G168200	Lc__Lchi26979	Vv__XP_002271890.1	1	1	1	1
OG0013104	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G171100	Lc__Lchi02572	Vv__XP_002265905.2	1	1	1	1
