Orthogroup	source	C_mollissima	Liriodendron_hybrid	V_vinifera	n_Cunninghamia_lanceolata_CULA	n_Liquidambar_formosana	n_Picea_abies	n_Quercus_suber
OG0014015	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G079300	Lc__Lchi03816	Vv__XP_019077762.1	0	1	1	1
OG0014016	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G080500	Lc__Lchi09592	Vv__XP_002264393.2	1	1	0	1
OG0014018	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G096900	Lc__Lchi09908	Vv__XP_002273121.1	0	2	0	1
OG0014019	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G101300	Lc__Lchi26267	Vv__XP_002274637.3	0	1	1	1
OG0014020	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G109700	Lc__Lchi31922	Vv__XP_002265546.1	1	1	1	0
OG0014023	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G120000	Lc__Lchi09202	Vv__XP_002273992.1	0	2	0	1
OG0014024	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G122700	Lc__Lchi06987	Vv__XP_002275908.1	0	1	1	1
OG0014025	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G124700	Lc__Lchi07003	Vv__XP_002269426.2	0	1	1	1
OG0014029	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G137700	Lc__Lchi32270	Vv__XP_010655746.1	0	2	0	1
OG0014031	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G143200	Lc__Lchi28391	Vv__XP_010655768.1	0	1	0	2
OG0014033	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G158500	Lc__Lchi12404	Vv__XP_003635380.1	0	1	1	1
OG0014035	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G163000	Lc__Lchi07104	Vv__XP_002264133.2	0	1	0	2
OG0014037	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G168200	Lc__Lchi10886	Vv__XP_002267221.2	0	1	1	1
OG0014038	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G176300	Lc__Lchi24763	Vv__XP_002266891.1	0	1	1	1
OG0014040	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G176700	Lc__Lchi24743	Vv__XP_002271379.3	0	1	1	1
OG0014042	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G181600	Lc__Lchi28060	Vv__XP_002265032.1	0	1	0	2
OG0014044	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G193000	Lc__Lchi23219	Vv__XP_010646880.1	0	1	0	2
OG0014046	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G205400	Lc__Lchi03624	Vv__XP_002273313.1	0	2	0	1
OG0014047	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G003500	Lc__Lchi16886	Vv__XP_002268897.1	1	1	0	1
OG0014049	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G013900	Lc__Lchi18872	Vv__XP_002267354.1	0	2	0	1
OG0014050	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G018200	Lc__Lchi30255	Vv__XP_002267869.1	0	1	1	1
OG0014053	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G063900	Lc__Lchi22184	Vv__NP_001304059.1	1	1	0	1
OG0014056	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G083600	Lc__Lchi07161	Vv__XP_002270802.2	1	1	1	0
OG0014057	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G086100	Lc__Lchi07121	Vv__XP_002267502.4	0	2	0	1
OG0014060	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G099800	Lc__Lchi26443	Vv__XP_002281003.2	0	1	1	1
OG0014069	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G134300	Lc__Lchi07434	Vv__XP_002274265.1	0	1	2	0
OG0014072	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G163400	Lc__Lchi18958	Vv__XP_002278609.1	0	1	1	1
OG0014074	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G170500	Lc__Lchi23415	Vv__NP_001267992.1	0	1	1	1
OG0014077	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G178100	Lc__Lchi29973	Vv__XP_002277030.1	1	1	0	1
OG0014078	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G180000	Lc__Lchi30882	Vv__XP_002274556.1	1	1	1	0
OG0014080	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G182700	Lc__Lchi05395	Vv__XP_002273502.1	0	1	0	2
OG0014092	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G032200	Lc__Lchi10783	Vv__XP_002269243.1	0	1	1	1
OG0014096	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G059800	Lc__Lchi14552	Vv__XP_002263201.1	1	1	0	1
OG0014097	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G073200	Lc__Lchi13031	Vv__XP_002270826.2	0	1	1	1
OG0014098	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G073400	Lc__Lchi13043	Vv__XP_010645168.1	0	2	1	0
OG0014103	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G100600	Lc__Lchi01931	Vv__XP_010647750.1	0	0	1	2
OG0014104	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G102000	Lc__Lchi02229	Vv__XP_002285205.1	0	1	1	1
OG0014105	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G112500	Lc__Lchi23639	Vv__XP_002281140.2	1	1	1	0
OG0014106	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G116400	Lc__Lchi01146	Vv__XP_019074542.1	0	2	0	1
OG0014111	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G137500	Lc__Lchi25697	Vv__XP_002275899.1	0	1	0	2
OG0014112	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G141200	Lc__Lchi28064	Vv__XP_010647019.1	0	2	0	1
OG0014114	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G006600	Lc__Lchi24219	Vv__XP_002272643.1	0	1	1	1
OG0014115	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G020600	Lc__Lchi29088	Vv__XP_002278434.1	1	1	1	0
OG0014118	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G026400	Lc__Lchi04345	Vv__XP_002279360.1	0	1	0	2
OG0014120	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G031300	Lc__Lchi24080	Vv__XP_002284859.3	0	2	0	1
OG0014125	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G054000	Lc__Lchi04203	Vv__XP_002280428.1	0	2	0	1
OG0014126	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G065300	Lc__Lchi07651	Vv__XP_002273518.2	0	1	1	1
OG0014131	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G076200	Lc__Lchi26050	Vv__XP_002275983.1	0	1	1	1
OG0014133	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G089700	Lc__Lchi02170	Vv__XP_002274209.2	0	2	0	1
OG0014134	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G103000	Lc__Lchi08088	Vv__XP_002276538.1	0	1	1	1
OG0014135	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G104700	Lc__Lchi26088	Vv__XP_002265808.2	1	1	0	1
OG0014136	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G105600	Lc__Lchi20591	Vv__XP_002280699.1	1	1	1	0
OG0014138	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G117000	Lc__Lchi25528	Vv__XP_002268144.1	0	2	0	1
OG0014139	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G118300	Lc__Lchi10581	Vv__XP_002266468.1	0	1	1	1
OG0014143	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G128700	Lc__Lchi32347	Vv__XP_010651851.1	1	1	1	0
OG0014144	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G131000	Lc__Lchi30815	Vv__XP_010664878.1	0	2	0	1
OG0014145	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G133100	Lc__Lchi31441	Vv__XP_002285757.1	1	1	1	0
OG0014146	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G145300	Lc__Lchi19209	Vv__XP_010651418.1	1	0	1	1
OG0014148	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G154100	Lc__Lchi06868	Vv__XP_002285513.1	1	1	0	1
OG0014149	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G157500	Lc__Lchi06114	Vv__XP_003632163.1	1	1	0	1
OG0014150	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G159200	Lc__Lchi17246	Vv__XP_002282630.2	0	1	1	1
OG0014151	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G160200	Lc__Lchi02392	Vv__XP_002281228.1	1	1	0	1
OG0014152	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G165700	Lc__Lchi30406	Vv__XP_002282901.1	1	1	1	0
OG0014154	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G173200	Lc__Lchi14402	Vv__XP_002284260.1	0	1	1	1
OG0014157	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G177100	Lc__Lchi05646	Vv__XP_003631189.2	0	1	1	1
OG0014158	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G181400	Lc__Lchi22017	Vv__XP_010662950.1	0	1	1	1
OG0014161	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G013900	Lc__Lchi07356	Vv__XP_002273893.1	0	2	0	1
OG0014162	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G046700	Lc__Lchi21541	Vv__XP_002283250.1	0	1	1	1
OG0014166	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G065600	Lc__Lchi04258	Vv__XP_003632661.1	1	0	1	1
OG0014169	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G091600	Lc__Lchi28210	Vv__XP_002266425.1	0	1	0	2
OG0014171	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G096100	Lc__Lchi12829	Vv__XP_002269770.1	0	1	1	1
OG0014172	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G104100	Lc__Lchi14878	Vv__XP_002264127.1	0	1	1	1
OG0014180	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G132700	Lc__Lchi19930	Vv__XP_002269553.2	0	1	1	1
OG0014183	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G149200	Lc__Lchi26083	Vv__XP_002282555.1	1	1	1	0
OG0014186	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G158000	Lc__Lchi03309	Vv__XP_010653936.1	0	2	0	1
OG0014189	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G017500	Lc__Lchi08463	Vv__XP_002270679.1	0	1	1	1
OG0014191	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G023900	Lc__Lchi05966	Vv__XP_002280473.2	1	0	1	1
OG0014192	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G025900	Lc__Lchi01360	Vv__XP_010663663.1	0	1	1	1
OG0014197	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G042300	Lc__Lchi01452	Vv__XP_019073752.1	0	1	1	1
OG0014207	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G083300	Lc__Lchi07893	Vv__XP_002271002.1	1	1	0	1
OG0014209	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G087800	Lc__Lchi00478	Vv__XP_002268490.1	0	1	0	2
OG0014210	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G089100	Lc__Lchi04479	Vv__XP_002267360.1	0	1	1	1
OG0014212	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G090900	Lc__Lchi10748	Vv__XP_002280771.2	1	0	1	1
OG0014218	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G104700	Lc__Lchi30687	Vv__XP_003632400.1	0	2	0	1
OG0014219	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G104900	Lc__Lchi19901	Vv__XP_002269552.3	0	1	0	2
OG0014220	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G107300	Lc__Lchi04570	Vv__XP_002267786.1	0	1	0	2
OG0014228	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G144000	Lc__Lchi03065	Vv__XP_002284185.1	0	1	1	1
OG0014231	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G155400	Lc__Lchi14999	Vv__XP_002285395.1	1	1	1	0
OG0014233	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G165800	Lc__Lchi18258	Vv__XP_002285581.1	0	1	1	1
OG0014236	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G049700	Lc__Lchi28437	Vv__XP_002267469.2	1	1	0	1
OG0014238	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G081100	Lc__Lchi24414	Vv__XP_002273342.1	1	1	0	1
OG0014239	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G103200	Lc__Lchi11052	Vv__XP_002262646.1	0	1	1	1
OG0014246	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G160100	Lc__Lchi23068	Vv__XP_002268521.1	1	1	0	1
OG0014250	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G169100	Lc__Lchi12062	Vv__XP_002276894.1	0	2	0	1
OG0014251	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G169800	Lc__Lchi12069	Vv__XP_010659531.1	1	1	1	0
OG0014253	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G192000	Lc__Lchi11288	Vv__XP_002271554.1	1	1	1	0
OG0014254	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G192100	Lc__Lchi03351	Vv__XP_002267950.1	0	1	1	1
OG0014256	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G018300	Lc__Lchi02132	Vv__XP_002272533.1	1	1	0	1
OG0014258	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G020800	Lc__Lchi01486	Vv__XP_002267934.1	1	1	0	1
OG0014259	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G033500	Lc__Lchi11876	Vv__XP_019081728.1	1	1	1	0
OG0014261	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G050100	Lc__Lchi05251	Vv__XP_002274427.1	0	2	0	1
OG0014262	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G055000	Lc__Lchi17878	Vv__XP_002272471.1	0	1	0	2
OG0014263	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G057300	Lc__Lchi15199	Vv__XP_002269597.1	0	2	0	1
OG0014265	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G076700	Lc__Lchi27832	Vv__XP_002283809.1	1	0	1	1
OG0014266	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G080300	Lc__Lchi00110	Vv__XP_002285630.1	1	1	0	1
OG0014268	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G091200	Lc__Lchi05971	Vv__XP_002272028.2	1	1	0	1
OG0014269	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G094600	Lc__Lchi00008	Vv__XP_002272257.1	0	0	1	2
OG0014273	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G112600	Lc__Lchi02060	Vv__XP_002284680.1	0	2	0	1
OG0014274	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G113700	Lc__Lchi01748	Vv__XP_002285884.1	1	1	0	1
OG0014277	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G127700	Lc__Lchi02166	Vv__XP_002285833.1	0	1	1	1
OG0014279	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G150700	Lc__Lchi29956	Vv__XP_002264856.1	1	0	1	1
OG0014280	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G152200	Lc__Lchi26126	Vv__XP_019074317.1	1	1	0	1
OG0014281	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G159900	Lc__Lchi22157	Vv__XP_019073078.1	1	1	1	0
OG0014582	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G216400	Lc__Lchi15627	Vv__XP_019081129.1	1	0	0	1
OG0014583	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G106900	Lc__Lchi03957	Vv__XP_010655542.1	0	1	1	0
OG0014589	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G099900	Lc__Lchi16556	Vv__XP_010657333.1	0	1	0	1
OG0014590	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G101500	Lc__Lchi16372	Vv__XP_002276196.1	0	1	0	1
OG0014601	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G361700	Lc__Lchi01575	Vv__XP_002263291.2	0	1	0	1
OG0014613	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G041200	Lc__Lchi11435	Vv__XP_003632058.1	0	0	1	1
OG0014622	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G069800	Lc__Lchi00209	Vv__XP_010652247.1	0	1	0	1
OG0014625	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G014100	Lc__Lchi09686	Vv__XP_002285736.1	0	1	0	1
OG0014626	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G198000	Lc__Lchi04873	Vv__XP_002279679.1	0	2	0	0
OG0014646	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G005300	Lc__Lchi02731	Vv__XP_002278292.1	0	1	0	1
OG0014650	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G145300	Lc__Lchi29580	Vv__XP_002268191.1	0	1	0	1
OG0014683	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G096600	Lc__Lchi10565	Vv__XP_002264332.1	0	1	1	0
OG0014688	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G133600	Lc__Lchi19983	Vv__XP_002270685.2	0	1	0	1
OG0014706	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G293900	Lc__Lchi08816	Vv__XP_010656326.1	0	1	0	1
OG0014707	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G043900	Lc__Lchi29434	Vv__XP_002277536.1	0	1	0	1
OG0014708	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G168400	Lc__Lchi10854	Vv__XP_002267170.2	0	1	0	1
OG0014713	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G215100	Lc__Lchi27468	Vv__XP_002275348.1	0	1	0	1
OG0014715	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G144100	Lc__Lchi11710	Vv__XP_002278689.1	0	1	1	0
OG0014728	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G121600	Lc__Lchi10511	Vv__XP_002277045.1	0	1	0	1
OG0014730	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G016100	Lc__Lchi16292	Vv__XP_003631219.1	0	1	1	0
OG0014733	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G125000	Lc__Lchi01902	Vv__XP_002284426.2	1	1	0	0
OG0014737	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G085900	Lc__Lchi31057	Vv__XP_002284919.1	0	1	0	1
OG0014738	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G324400	Lc__Lchi03845	Vv__XP_010656580.1	1	1	0	0
OG0014739	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G127900	Lc__Lchi24645	Vv__XP_002281952.1	0	1	0	1
OG0014744	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G093300	Lc__Lchi05095	Vv__XP_010660175.1	0	1	1	0
OG0014751	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G124300	Lc__Lchi22437	Vv__XP_010651876.1	0	1	1	0
OG0014770	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G089700	Lc__Lchi07342	Vv__XP_002267833.2	0	1	0	1
OG0014771	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G091900	Lc__Lchi07297	Vv__XP_002269960.2	1	1	0	0
OG0014782	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G101000	Lc__Lchi31754	Vv__XP_002282953.2	0	0	1	1
OG0014788	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G049200	Lc__Lchi24379	Vv__XP_010646818.1	1	1	0	0
OG0014789	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G093000	Lc__Lchi18309	Vv__XP_010651843.1	0	1	1	0
OG0014806	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G104000	Lc__Lchi20771	Vv__XP_002269885.1	1	1	0	0
OG0014847	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G133000	Lc__Lchi07398	Vv__XP_002274357.1	1	0	1	0
OG0014856	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G078600	Lc__Lchi29803	Vv__XP_019082109.1	0	1	1	0
OG0014870	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G008900	Lc__Lchi03500	Vv__XP_002277290.1	0	1	1	0
OG0014874	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G075900	Lc__Lchi18418	Vv__XP_010653308.1	0	1	1	0
OG0014888	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G060700	Lc__Lchi15879	Vv__XP_002280988.1	1	1	0	0
OG0014897	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G182200	Lc__Lchi05388	Vv__XP_002274159.1	1	1	0	0
OG0014903	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G167900	Lc__Lchi25043	Vv__XP_002274669.1	0	1	1	0
OG0014922	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G090200	Lc__Lchi16001	Vv__XP_002271502.1	0	0	1	1
OG0014923	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G113500	Lc__Lchi18044	Vv__XP_019078049.1	1	0	1	0
OG0014930	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G153400	Lc__Lchi31356	Vv__XP_002279352.1	0	1	0	1
OG0014933	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G010500	Lc__Lchi25736	Vv__XP_002263794.1	0	0	1	1
OG0014942	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G072600	Lc__Lchi15809	Vv__XP_002276073.1	0	1	0	1
OG0014946	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G019300	Lc__Lchi00627	Vv__XP_002281882.1	0	0	1	1
OG0014949	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G187100	Lc__Lchi15702	Vv__XP_002283479.1	0	0	1	1
OG0014967	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G084100	Lc__Lchi26501	Vv__XP_002275591.2	0	0	1	1
OG0014969	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G065600	Lc__Lchi07634	Vv__XP_002277781.1	0	1	1	0
OG0014975	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G014300	Lc__Lchi25592	Vv__XP_002266823.2	0	1	0	1
OG0014977	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G027400	Lc__Lchi01934	Vv__XP_002284724.1	0	1	0	1
OG0014979	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G058700	Lc__Lchi16211	Vv__XP_002277626.1	0	1	0	1
OG0014980	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G081000	Lc__Lchi06260	Vv__XP_010663998.1	0	1	0	1
